paper_id,Title,pdf_file,Citation count,Publisher,Institution name,Institution UKPRN code,Main panel,Unit of assessment name,Open access status,Year
P082801,LazyCtrl: A Scalable Hybrid Network Control Plane Design for Cloud Data Centers,P082801.pdf,6.0,Unknown,queen mary university of london,10007775,B,computer science and informatics,Deposit exception,2016
P082970,Learning a deep model for human action recognition from novel viewpoints,P082970.pdf,80.0,Unknown,the university of lancaster,10007768,B,computer science and informatics,Deposit exception,2018
P082983,Learning action-oriented models through active inference,P082983.pdf,9.0,Unknown,university of sussex,10007806,B,computer science and informatics,Compliant,2020
P082985,Learning Adaptive Discriminative Correlation Filters via Temporal Consistency Preserving Spatial Feature Selection for Robust Visual Object Tracking,P082985.pdf,50.0,Unknown,the university of surrey,10007160,B,computer science and informatics,Compliant,2019
P082995,Learning and encoding motor primitives for limb actions in a brain-like computation approach,P082995.pdf,0.0,Unknown,brunel university london,10000961,B,computer science and informatics,Deposit exception,2019
P083006,Learning Bayesian networks from big data with greedy search: computational complexity and efficient implementation,P083006.pdf,10.0,Unknown,brunel university london,10000961,B,computer science and informatics,Compliant,2019
P083023,Learning efficient logic programs,P083023.pdf,4.0,Unknown,university of oxford,10007774,B,computer science and informatics,Compliant,2018
P083043,Learning from Heterogeneous Data Sources: An Application in Spatial Proteomics.,P083043.pdf,19.0,Unknown,university of cambridge,10007788,B,computer science and informatics,Compliant,2016
P083071,Learning hard quantum distributions with variational autoencoders,P083071.pdf,22.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2018
P083072,Learning Hidden Unit Contributions for Unsupervised Acoustic Model Adaptation,P083072.pdf,41.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Compliant,2016
P083073,Learning higher-level features with convolutional restricted Boltzmann machines for sentiment analysis,P083073.pdf,0.0,Unknown,the open university,10007773,B,computer science and informatics,Out of scope for open access requirements,2015
P083089,Learning in the model space for cognitive fault diagnosis,P083089.pdf,48.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Out of scope for open access requirements,2014
P083109,Learning Natural Coding Conventions,P083109.pdf,97.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Unknown,2014
P083110,Learning Natural Coding Conventions,P083110.pdf,97.0,Unknown,university college london,10007784,B,computer science and informatics,Out of scope for open access requirements,2014
P083112,Learning nominal automata,P083112.pdf,6.0,Unknown,royal holloway and bedford new college,10005553,B,computer science and informatics,Out of scope for open access requirements,2017
P083113,Learning Nominal Automata,P083113.pdf,6.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2017
P083173,Learning to Overcome Cultural Conflict through Engaging with Intelligent Agents in Synthetic Cultures,P083173.pdf,9.0,Unknown,university of sunderland,10007159,B,computer science and informatics,Out of scope for open access requirements,2015
P083177,Learning to Pronounce First Words in Three Languages: An Investigation of Caregiver and Infant Behavior Using a Computational Model of an Infant,P083177.pdf,15.0,Unknown,university of plymouth,10007801,B,computer science and informatics,Out of scope for open access requirements,2014
P083195,Learning URI selection criteria to improve the crawling of linked open data,P083195.pdf,0.0,Unknown,university of greenwich,10007146,B,computer science and informatics,Deposit exception,2019
P083217,Learnt quasi-transitive similarity for retrieval from large collections of faces,P083217.pdf,6.0,Unknown,university of st andrews,10007803,B,computer science and informatics,Out of scope for open access requirements,2016
P083476,Less is (Just as Good as) More - an Investigation of Olfactory Intensity and Hedonic Valence in Mulsemedia QoE using Heart Rate and Eye Tracking,P083476.pdf,0.0,Unknown,the university of west london,10006566,B,computer science and informatics,Compliant,2020
P083540,"Let's talk about race: Identity, chatbots, and AI",P083540.pdf,10.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Compliant,2018
P083563,Leukocyte Motility Models Assessed through Simulation and Multi-objective Optimization-Based Model Selection,P083563.pdf,10.0,Unknown,university of sunderland,10007159,B,computer science and informatics,Technical exception,2016
P083573,Level-based analysis of genetic algorithms and other search processes,P083573.pdf,27.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Compliant,2017
P083841,Lifelogging data validation model for Internet of Things enabled healthcare system,P083841.pdf,66.0,Unknown,university of bedfordshire,10007152,B,computer science and informatics,Access exception,2016
P083842,Lifelogging Data Validation Model for Internet of Things enabled Personalized Healthcare,P083842.pdf,66.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Access exception,2016
P083843,Lifelogging data validation model for internet of things enabled personalized healthcare,P083843.pdf,66.0,Unknown,university of strathclyde,10007805,B,computer science and informatics,Other exception,2016
P083893,Lift: a Functional Data-Parallel IR for High-Performance GPU Code Generation,P083893.pdf,33.0,Unknown,university of glasgow,10007794,B,computer science and informatics,Unknown,2017
P083896,Lifting from the Deep: Convolutional 3D Pose Estimation from a Single Image,P083896.pdf,23.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2017
P084009,Likelihood-free inference via classification,P084009.pdf,25.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Compliant,2017
P084057,Limitations on information-theoretically-secure quantum homomorphic encryption,P084057.pdf,27.0,Unknown,the university of kent,10007150,B,computer science and informatics,Out of scope for open access requirements,2014
P084144,Linear Clique-Width for Hereditary Classes of Cographs,P084144.pdf,3.0,Unknown,university of derby,10007851,B,computer science and informatics,Out of scope for open access requirements,2016
P084162,Linear numeral systems,P084162.pdf,0.0,Unknown,university of sussex,10007806,B,computer science and informatics,Compliant,2018
P084190,LineKing : coffee shop wait-time monitoring using smartphones,P084190.pdf,14.0,IEEE,the university of warwick,10007163,B,computer science and informatics,Out of scope for open access requirements,2015
P084218,Linguistic Matrix Theory,P084218.pdf,1.0,Unknown,queen mary university of london,10007775,B,computer science and informatics,Compliant,2019
P084219,Linguistic matrix theory,P084219.pdf,1.0,Unknown,university college london,10007784,B,computer science and informatics,Technical exception,2019
P084285,Linking neural and symbolic representation and processing of conceptual structures,P084285.pdf,3.0,Unknown,goldsmiths' college,10002718,B,computer science and informatics,Compliant,2017
P084695,LLHD: A Multi-Level Intermediate Representation for Hardware Description Languages,P084695.pdf,0.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Unknown,2020
P084961,Locating bugs without looking back,P084961.pdf,3.0,Unknown,the open university,10007773,B,computer science and informatics,Compliant,2017
P085037,Logarithmic query complexity for approximate Nash computation in large games,P085037.pdf,0.0,Unknown,university of oxford,10007774,B,computer science and informatics,Compliant,2018
P085052,Logic programming : Laxness and saturation,P085052.pdf,1.0,Unknown,the university of bath,10007850,B,computer science and informatics,Compliant,2018
P085053,Logic programming: Laxness and Saturation,P085053.pdf,1.0,Unknown,heriot-watt university,10007764,B,computer science and informatics,Compliant,2018
P085054,Logic tensor networks for semantic image interpretation,P085054.pdf,0.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Not compliant,2017
P085061,Logical reduction of metarules,P085061.pdf,1.0,Unknown,university of oxford,10007774,B,computer science and informatics,Compliant,2019
P085203,Longitudinal analysis of discussion topics in an online breast cancer community using convolutional neural networks,P085203.pdf,19.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Technical exception,2017
P085410,Long-term field comparison of multiple low-cost particulate matter sensors in an outdoor urban environment,P085410.pdf,43.0,Unknown,university of portsmouth,10007155,B,computer science and informatics,Compliant,2019
P085639,LoPub: High-Dimensional Crowdsourced Data Publication with Local Differential Privacy,P085639.pdf,43.0,Unknown,aston university,10007759,B,computer science and informatics,Compliant,2018
P085847,Low Cost Interconnected Architecture for the Hardware Spiking Neural Networks,P085847.pdf,2.0,Unknown,university of ulster,10007807,B,computer science and informatics,Compliant,2018
P085958,Low-Cost Deterministic C++ Exceptions for Embedded Systems,P085958.pdf,1.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Unknown,2019
